Trial Info,,,,,,,,,,,,
Week,09/11/2015,,,,,,,,,,,
Study ID,47,,,,,,,,,,,
Journal name,BMJ,,,,,,,,,,,
Trial Title,Computerised cognitive behaviour therapy (cCBT) as treatment for depression in primary care (REEACT trial),,,,,,,,,,,
Trial Link,http://www.bmj.com/content/351/bmj.h5627.full.pdf+html,,,,,,,,,,,
Publication date,11/11/2015,,,,,,,,,,,
Registry link,http://www.isrctn.com/ISRCTN91947481?q=91947481&filters=&sort=&offset=1&totalResults=1&page=1&pageSize=10&searchType=basic-search,,,,,,,,,,,
Registry ID,91947481,,,,,,,,,,,
"Protocol link, if available",http://www.bmj.com/content/bmj/suppl/2015/11/11/bmj.h5627.DC1/gils026474.ww1_default.pdf,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Prespecified Primary Outcome,,,,,,,,Correctly reported?,Incorrectly reported in main trial results table or figure?,"Not reported in tables, but reported elswhere in paper?",Not reported in journal publication,Outcome measure not sufficiently pre-specified
1,Depression severity and symptomatology as measured by a validated self-report measure (the Patient Health Questionnaire [PHQ-9]) at four months.,,,,,,,,,,Yes,
2,Depression severity and symptomatology as measured by the International Classification of Diseases (ICD-10) depression score at four months.,,,,,,,,,,Yes,
3,Note: at final data review for overall analysis this coding was revised to two prespecified outcomes.  ,,,,,,,,,,,
4,,,,,,,,,,,,
5,,,,,,,,,,,,
,,,,,,,,,,,,
Total,2,,,,,,TOTALS,,,,2,
,,,,,,,,,,,,
Prespecified Secondary Outcome,,,,,,,,Correctly reported?,Incorrectly reported in main trial results table or figure?,"Not reported in tables, but reported elswhere in paper?",Not reported in journal publication,Outcome measure not sufficiently pre-specified
1,PHQ-9 at 12 months,,,,,,,Yes,,,,
2,PHQ-9 at 24 months,,,,,,,Yes,,,,
3,Generic and global mental health (Clinical Outcomes in Routine Evaluation-Outcome Measure [CORE-OM]) at 4 months,,,,,,,Yes,,,,
4,Generic and global mental health (Clinical Outcomes in Routine Evaluation-Outcome Measure [CORE-OM]) at 12  months,,,,,,,Yes,,,,
5,Generic and global mental health (Clinical Outcomes in Routine Evaluation-Outcome Measure [CORE-OM]) at 24 months,,,,,,,Yes,,,,
6,"Health related quality of life (the Short-Form 36 [SF-36] v2) at 4,months",,,,,,,Yes,,,,
7,Health related quality of life (the Short-Form 36 [SF-36] v2) at 12  months,,,,,,,Yes,,,,
8,Health related quality of life (the Short-Form 36 [SF-36] v2) at 24 months,,,,,,,Yes,,,,
9,"Health state utility (EuroQol [EQ5D]) at 4,months",,,,,,,,,,Yes,
10,Health state utility (EuroQol [EQ5D]) at 12  months,,,,,,,,,,Yes,
11,Health state utility (EuroQol [EQ5D]) at24 months,,,,,,,,,,Yes,
12,,,,,,,,,,,,
,,,,,,,,,,,,
Total,11,,,,,,TOTALS,8,,,3,
,,,,,,,,,,,,
Non-prespecified outcome in publication,,,,,,,,Correctly reported as non-pre-specified?,,,Not declared as non-prespecified,
1,PHQ-9>10 at 4 months,,,,,,,,,,Yes,
2,PHQ-9>10 at 12 months,,,,,,,,,,Yes,
3,PHQ-9>10 at 24 months,,,,,,,,,,Yes,
4,,,,,,,,,,,,
5,,,,,,,,,,,,
6,,,,,,,,,,,,
7,,,,,,,,,,,,
8,,,,,,,,,,,,
9,,,,,,,,,,,,
10,,,,,,,,,,,,
11,,,,,,,,,,,,
12,,,,,,,,,,,,
,,,,,,,,,,,,
Total,3,,,,,,TOTALS,,,,3,
,,,,,,,,,,,,
Complications to trial and issues arising in free text,,,,,,,,,,,,
