Trial Info,,,,,,,,,,,,
Week,5,,,,,,,,,,,
Study ID,Trial 059,,,,,,,,,,,
Journal name,The Lancet,,,,,,,,,,,
Trial Title,"Safety, efficacy, and immunogenicity of VGX-3100, a therapeutic synthetic DNA vaccine targeting human papillomavirus 16 and 18 E6 and E7 proteins for cervical intraepithelial neoplasia 2/3: a randomised, double-blind, placebo-controlled phase 2b trial",,,,,,,,,,,
Trial Link,http://www.sciencedirect.com/science/article/pii/S0140673615002391,,,,,,,,,,,
Publication date,21/11/2015,,,,,,,,,,,
Registry link,https://clinicaltrials.gov/archive/NCT01304524/2011_10_18,,,,,,,,,,,
Registry ID,NCT1304524,,,,,,,,,,,
"Protocol link, if available",not available in supplementary material or cited in paper,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Prespecified Primary Outcome,,,,,,,,Correctly reported?,Incorrectly reported in main trial results table or figure?,"Not reported in tables, but reported elswhere in paper?",Not reported in journal publication,Outcome measure not sufficiently pre-specified
1,Number of participants with histopathological regression of cervical lesions to CIN1 or less as a measure or efficacy [Time frame: 36 weeks],,,,,,,Yes,,,,
2,,,,,,,,,,,,
3,,,,,,,,,,,,
4,,,,,,,,,,,,
5,,,,,,,,,,,,
,,,,,,,,,,,,
Total,1,,,,,,TOTALS,,,,,
,,,,,,,,,,,,
Prespecified Secondary Outcome,,,,,,,,Correctly reported?,Incorrectly reported in main trial results table or figure?,"Not reported in tables, but reported elswhere in paper?",Not reported in journal publication,Outcome measure not sufficiently pre-specified
1,Number of participants with viorlogically-proven clearance of HPV16 or 18 in combination wth histopathological regression of cervical lesions to CIN 1 or less as a secondary measure of efficacy,,,,,,,Yes,,,,
2,,,,,,,,,,,,
3,,,,,,,,,,,,
4,,,,,,,,,,,,
5,,,,,,,,,,,,
6,,,,,,,,,,,,
7,,,,,,,,,,,,
8,,,,,,,,,,,,
9,,,,,,,,,,,,
10,,,,,,,,,,,,
11,,,,,,,,,,,,
12,,,,,,,,,,,,
,,,,,,,,,,,,
Total,1,,,,,,TOTALS,1,,,,
,,,,,,,,,,,,
Non-prespecified outcome in publication,,,,,,,,Correctly reported as non-pre-specified?,,,Not declared as non-prespecified,
1,Histological regression to normal,,,,,,,Yes,,,,
2,Viral clearance ,,,,,,,Yes,,,,
3,regression to normal in patients with regression,,,,,,,Yes,,,,
4,regression in HPV-16 patients,,,,,,,Yes,,,,
5,regression in mixed infection,,,,,,,Yes,,,,
6,regression and clearance in HPV-16 patients,,,,,,,Yes,,,,
7,regression and clearance in mixed infection,,,,,,,Yes,,,,
8,T cell E6 response in regressed/cleared patients vs non-regressed/cleared patients,,,,,,,Yes,,,,
9,CD8 CD137 T cell frequency in VGX 3100 patients vs non VGX3100 patients,,,,,,,Yes,,,,
10,CD8 CD137 T cell frequency in regressed/cleared patients vs non-regressed/cleared patients,,,,,,,Yes,,,,
11,Anti HPV16 and Anti HPV 18 E6 antibody concentrations at 6 weeks,,,,,,,Yes,,,,
12,Anti HPV16 and Anti HPV 18 E6 antibody concentrations at 14 weeks,,,,,,,Yes,,,,
13,Anti HPV16 and Anti HPV 18 E6 antibody concentrations at  24 weeks,,,,,,,Yes,,,,
14,Anti HPV16 and Anti HPV 18 E6 antibody concentrations at 36 weeks,,,,,,,Yes,,,,
15,change in CD8 infiltrates in non-lesional mucosa in epithelial compartment between baseline and week 36 VGX v placebo,,,,,,,Yes,,,,
16,change in CD8 infiltrates in non-lesional mucosa in stromal compartment between baseline and week 36 VGX vs placebo,,,,,,,Yes,,,,
17,change in CD8 infiltrates in non-lesional mucosa in stromal compartment between baseline and week 36 (regression v no regression),,,,,,,Yes,,,,
18,change in CD8 infiltrates in non-lesional mucosa in stromal compartment between baseline and week 36 (regression+clearance vs no regression),,,,,,,Yes,,,,
,,,,,,,,,,,,
Total,18,,,,,,TOTALS,18,,,,
,,,,,,,,,,,,
Complications to trial and issues arising in free text,,,,,,,,,,,,
