Trial Info,,,,,,,,,,,,
Week,02/11/2015,,,,,,,,,,,
Study ID,32,,,,,,,,,,,
Journal name,JAMA,,,,,,,,,,,
Trial Title,A Randomized Trial of Cardiovascular Responses to Energy Drink Consumption in Healthy Adults,,,,,,,,,,,
Trial Link,http://jama.jamanetwork.com/article.aspx?articleid=2469194,,,,,,,,,,,
Publication date,08/11/2015,,,,,,,,,,,
Registry link,https://clinicaltrials.gov/ct2/show/record/NCT01940822,,,,,,,,,,,
Registry ID,NCT01940822,,,,,,,,,,,
"Protocol link, if available",http://jama.jamanetwork.com/data/Journals/JAMA/0/JLD150045supp1_prod.pdf,,,,,,,,,,,
,,,,,,,,,,,,
,"Note: these outcomes were determined from the protocol (p. 4 of 13), taking the aims and objectives and cross-referencing them against the vague primary and secondary endpoints listed towards the end of the protocol (p. 11 of 13).",,,,,,,,,,,
Prespecified Primary Outcome,,,,,,,,Correctly reported in main trial results tables?,Incorrectly reported in main trial results tables,"Not reported in tables, but reported elswhere in paper?",Not reported in journal publication,Outcome measure not sufficiently pre-specified
1,"""Magnitude of heart rate""",,,,,,,Yes,,,,
2,Blood pressure response,,,,,,,Yes,,,,
3,ECG changes,,,,,,,No,No,No,Yes,
4,Presence of arrhythmias,,,,,,,No,No,No,Yes,
5,,,,,,,,,,,,
,,,,,,,,,,,,
Total,4,,,,,,TOTALS,2,,,2,
,,,,,,,,,,,,
Prespecified Secondary Outcome,,,,,,,,Correctly reported in main trial results tables?,Incorrectly reported in main trial results tables,"Not reported in tables, but reported elswhere in paper?",Not reported in journal publication,Outcome measure not sufficiently pre-specified
1,Catecholamines,,,,,,,Yes,,,,
2,Orthostatic changes,,,,,,,No,No,No,Yes,
3,Baroreflex sensitivity (pace breathing),,,,,,,No,No,No,Yes,
4,"Hemodynamics during ""stress conditions mental (arrhythmics)""",,,,,,,Yes,,,,
5,"Hemodynamics during ""physical (hand grip)""",,,,,,,Yes,,,,
6,"Hemodynamics during ""pain (cold stress)""",,,,,,,Yes,,,,
7,,,,,,,,,,,,
8,,,,,,,,,,,,
9,,,,,,,,,,,,
10,,,,,,,,,,,,
11,,,,,,,,,,,,
12,,,,,,,,,,,,
,,,,,,,,,,,,
Total,6,,,,,,TOTALS,4,,,2,
,,,,,,,,,,,,
Non-prespecified outcome in publication,,,,,,,,Correctly reported as non-pre-specified in tables?,,,Not declared as non-prespecified,
1,Level of Caffeine,,,,,,,No,,,Yes,
2,Level of Glucose,,,,,,,No,,,Yes,
3,,,,,,,,,,,,
4,,,,,,,,,,,,
5,,,,,,,,,,,,
6,,,,,,,,,,,,
7,,,,,,,,,,,,
8,,,,,,,,,,,,
9,,,,,,,,,,,,
10,,,,,,,,,,,,
11,,,,,,,,,,,,
12,,,,,,,,,,,,
,,,,,,,,,,,,
Total,2,,,,,,TOTALS,,,,2,
,,,,,,,,,,,,
Complications to trial and issues arising in free text,,,,,,,,,,,,
