Trial Info,,,,,,,,,,,,
Week,23/11/2015,,,,,,,,,,,
Study ID,71,,,,,,,,,,,
Journal name,The Lancet,,,,,,,,,,,
Trial Title,Prednisone versus prednisone plus ciclosporin versus prednisone plus methotrexate in new-onset juvenile dermatomyositis: a randomised trial,,,,,,,,,,,
Trial Link,http://www.thelancet.com/journals/lancet/article/PIIS0140-6736(15)01021-1/abstract,,,,,,,,,,,
Publication date,Published online 30 November 2015,,,,,,,,,,,
Registry link,https://clinicaltrials.gov/show/NCT00323960,,,,,,,,,,,
Registry ID,NCT00323960,,,,,,,,,,,
"Protocol link, if available",Not available,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Prespecified Primary Outcome,,,,,,,,Correctly reported?,Incorrectly reported in main trial results table or figure?,"Not reported in tables, but reported elswhere in paper?",Not reported in journal publication,Outcome measure not sufficiently pre-specified
1,"20% improvement in at least 3 core set variables with no more than 1 of the remaining variables, (muscle strength excluded), worsened by > 30% [No timepoint given]",,,,,,,,,,,Yes
,,,,,,,,,,,,
Total,1,,,,,,TOTALS,,,,,
,,,,,,,,,,,,
Prespecified Secondary Outcome,,,,,,,,Correctly reported?,Incorrectly reported in main trial results table or figure?,"Not reported in tables, but reported elswhere in paper?",Not reported in journal publication,Outcome measure not sufficiently pre-specified
1,Time to muscle enzymes normalisation ,,,,,,,Yes,,,,
2,Frequency of dropout of suggested steroids use,,,,,,,Yes,,,,
3,Frequency of dropout for inefficacy of treatment,,,,,,,Yes,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Total,3,,,,,,TOTALS,3,,,1,
,,,,,,,,,,,,
Non-prespecified outcome in publication,,,,,,,,Correctly reported as non-pre-specified?,,,Not declared as non-prespecified,
1,Clinical remissionÂ rate ,,,,,,,,,,Yes,
2,PRINTO 20 atÂ 12 months,,,,,,,,,,Yes,
3,PRINTO 20 atÂ 18 months,,,,,,,,,,Yes,
4,PRINTO 20 atÂ 24 months,,,,,,,,,,Yes,
5,PRINTO 50 atÂ 6 months,,,,,,,,,,Yes,
6,PRINTO 50 atÂ 12 months,,,,,,,,,,Yes,
7,PRINTO 50 atÂ 18 months,,,,,,,,,,Yes,
8,PRINTO 50 atÂ 24 months,,,,,,,,,,Yes,
9,PRINTO 70 atÂ 6 months,,,,,,,,,,Yes,
10,PRINTO 70 atÂ 12 months,,,,,,,,,,Yes,
11,PRINTO 70 atÂ 18 months,,,,,,,,,,Yes,
12,PRINTO 70 atÂ 24 months,,,,,,,,,,Yes,
13,PRINTO 90 atÂ 6 months,,,,,,,,,,Yes,
14,PRINTO 90 atÂ 12 months,,,,,,,,,,Yes,
15,PRINTO 90 atÂ 18 months,,,,,,,,,,Yes,
16,PRINTO 90 atÂ 24 months,,,,,,,,,,Yes,
,,,,,,,,,,,,
,,,,,,,,,,,,
Total,16,,,,,,TOTALS,0,,,16,
,,,,,,,,,,,,
Complications to trial and issues arising in free text,,,,,,,,,,,,
No pre-specification of time points,,,,,,,,,,,,
