Trial Info,,,,,,,,,,,,
Week,23/11/2015,,,,,,,,,,,
Study ID,70,,,,,,,,,,,
Journal name,BMJ,,,,,,,,,,,
Trial Title,Stepped care for depression and anxiety in visually impaired older adults: multicentre randomised controlled trial,,,,,,,,,,,
Trial Link,http://www.bmj.com/content/351/bmj.h6127,,,,,,,,,,,
Publication date,23/11/2015,,,,,,,,,,,
Registry link,http://www.trialregister.nl/trialreg/admin/rctview.asp?TC=3296,,,,,,,,,,,
Registry ID,,,,,,,,,,,,
"Protocol link, if available",http://www.biomedcentral.com/1471-244X/13/209,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Prespecified Primary Outcome,,,,,,,,Correctly reported?,Incorrectly reported in main trial results table or figure?,"Not reported in tables, but reported elswhere in paper?",Not reported in journal publication,Outcome measure not sufficiently pre-specified
1,Cumulative incidence of DSM-IV major depressive or anxiety disorder after 24 months as measured using the Mini International Neuropsychiatric Interview.,,,,,,,No,,,,Yes
2,,,,,,,,,,,,
3,,,,,,,,,,,,
4,,,,,,,,,,,,
5,,,,,,,,,,,,
,,,,,,,,,,,,
Total,1,,,,,,TOTALS,,,,,
,,,,,,,,,,,,
Prespecified Secondary Outcome,,,,,,,,Correctly reported?,Incorrectly reported in main trial results table or figure?,"Not reported in tables, but reported elswhere in paper?",Not reported in journal publication,Outcome measure not sufficiently pre-specified
1,Subthreshold depression and/or anxiety symptoms;,,,,,,,,,,,Yes
2,Vision-related QOL,,,,,,,,,,,Yes
3,Health-related QOL,,,,,,,,,,,Yes
4,Adaptation to vision loss,,,,,,,,,,,Yes
5,Process-evaluation outcomes,,,,,,,,,,,Yes
6,Cost measurement and valuation.,,,,,,,,,,,Yes
7,"Socio-demographic and disease variables (age, gender, education, cognitive functioning, co-morbidity, care and low vision aids received in the past half year of the rehabilitation centres etc.).",,,,,,,,,,,Yes
8,,,,,,,,,,,,
9,,,,,,,,,,,,
10,,,,,,,,,,,,
11,,,,,,,,,,,,
12,,,,,,,,,,,,
,,,,,,,,,,,,
Total,7,,,,,,TOTALS,,,,,7
,,,,,,,,,,,,
Non-prespecified outcome in publication,,,,,,,,Correctly reported as non-pre-specified?,,,Not declared as non-prespecified,
1,CES-D at 3 months,,,,,,,,,,Yes,
2,CES-D at 6 months,,,,,,,,,,Yes,
3,CES-D at 9 months,,,,,,,,,,Yes,
4,CES-D at 12 months,,,,,,,,,,Yes,
5,CES-D at 18 months,,,,,,,,,,Yes,
6,CES-D at 24 months,,,,,,,,,,Yes,
7,HADS-A at 3 months,,,,,,,,,,Yes,
8,HADS-A at 6 months,,,,,,,,,,Yes,
9,HADS-A at 9 months,,,,,,,,,,Yes,
10,HADS-A at 12 months,,,,,,,,,,Yes,
11,HADS-A at 18 months,,,,,,,,,,Yes,
12,HADS-A at 24 months,,,,,,,,,,Yes,
13,LVQOL at 12 months,,,,,,,,,,Yes,
14,LVQOL at 24 months,,,,,,,,,,Yes,
15,AVL 12 months,,,,,,,,,,Yes,
16,AVL 24 months,,,,,,,,,,Yes,
17,EQ5-D at 24 months,,,,,,,,,,Yes,
18,EQ5-D at 12 months,,,,,,,,,,Yes,
19,Adoption of interventions,,,,,,,,,,Yes,
20,Patients' evaluations of services,,,,,,,,,,Yes,
21,Therapist adherence to problem solving treatment protocol,,,,,,,,,,Yes,
22,Dutch MINI Plus 5.0.0 at 24 months,,,,,,,,,,,
23,,,,,,,,,,,,
24,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Total,22,,,,,,TOTALS,,,,21,
,,,,,,,,,,,,
Complications to trial and issues arising in free text,,,,,,,,,,,,
