Trial Info,,,,,,,,,,,,
Week,4,,,,,,,,,,,
Study ID,52,,,,,,,,,,,
Journal name,NEJM,,,,,,,,,,,
Trial Title,Activity of Oral ALS-008176 in a Respiratory Syncytial Virus Challenge Study,,,,,,,,,,,
Trial Link,http://www.nejm.org/doi/pdf/10.1056/NEJMoa1413275,,,,,,,,,,,
Publication date,19/11/2015,,,,,,,,,,,
Registry link,https://clinicaltrials.gov/ct2/show/record/NCT02094365?term=NCT02094365&rank=1,,,,,,,,,,,
Registry ID,NCT02094365,,,,,,,,,,,
"Protocol link, if available",http://www.nejm.org/doi/suppl/10.1056/NEJMoa1413275/suppl_file/nejmoa1413275_protocol.pdf,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Prespecified Primary Outcome,,,,,,,,Correctly reported?,Incorrectly reported in main trial results table or figure?,"Not reported in tables, but reported elswhere in paper?",Not reported in journal publication,Outcome measure not sufficiently pre-specified
1,Reduction in AUC0-t of RSV-A Memphis 37b viral load as determined by qPCR of nasopharyngeal wash,,,,,,,Yes,,,,
2,,,,,,,,,,,,
3,,,,,,,,,,,,
4,,,,,,,,,,,,
5,,,,,,,,,,,,
,,,,,,,,,,,,
Total,1,,,,,,TOTALS,1,,,,
,,,,,,,,,,,,
Prespecified Secondary Outcome,,,,,,,,Correctly reported?,Incorrectly reported in main trial results table or figure?,"Not reported in tables, but reported elswhere in paper?",Not reported in journal publication,Outcome measure not sufficiently pre-specified
1,Safety and tolerability,,,,,,,Yes,,,,
2,total RSV-A symptoms after challenge until treatment cessation (using a composite of 10 self-reported symptoms on the symptom diary card),,,,,,,Yes,,,,
3,"Reduction in total weight of mucus produced post viral inoculation, through last administration of IMP",,,,,,,Yes,,,,
4,Sequence analysis of the RSV polymerase region (amino acids 550-1100) of the RSV L protein,,,,,,,Yes,,,,
5, time to non-detectability of virus ,,,,,,,Yes,,,,
6,change in viral load over time,,,,,,,Yes,,,,
7,Change in AUC0-t over different time periods,,,,,,,,,,Yes,Yes
8,peak viral load,,,,,,,Yes,,,,
9,time to peak viral load,,,,,,,,,,Yes,
10,change in peak sx post viral innoculation,,,,,,,,,,Yes,
11,proportion of subjects with detectable virus by time following commencement of study medication,,,,,,,,,,Yes,
,DISCUSSION: leave out pharmacokinetics,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Total,11,,,,,,TOTALS,7,,,4,1
,Similar antiviral endpoints may be evaluated based on quantitative culture,,,,,,,,,,,
Non-prespecified outcome in publication,,,,,,,,Correctly reported as non-pre-specified?,,,Not declared as non-prespecified,
1,Viral load slope: baseline to 24 hr after first dose (log10 PFUe/ml/24 hr),,,,,,,,,,Yes,
2,AUC of symptom score from baseline through day 16 (change in score Ã hr),,,,,,,,,,Yes,
3,AUC of mucus weight from baseline through day 12 (g Ã no. days),,,,,,,,,,Yes,
4,Baseline to 48 hours post 1st dose (log10 PFUe/ml/48 hr),,,,,,,,,,Yes,
5,viral load at 3.5 days after dose 1,,,,,,,,,,Yes,
6,,,,,,,,,,,,
7,,,,,,,,,,,,
8,,,,,,,,,,,,
9,,,,,,,,,,,,
10,,,,,,,,,,,,
11,,,,,,,,,,,,
12,,,,,,,,,,,,
,,,,,,,,,,,,
Total,5,,,,,,TOTALS,,,,,
,,,,,,,,,,,,
Complications to trial and issues arising in free text,,,,,,,,,,,,
