Trial Info,,,,,,,,,,,,
Week,02/11/2015,,,,,,,,,,,
Study ID,33,,,,,,,,,,,
Journal name,JAMA,,,,,,,,,,,
Trial Title,"Effect of Vericiguat, a Soluble Guanylate Cyclase Stimulator, on Natriuretic Peptide Levels in Patients With Worsening Chronic Heart Failure and Reduced Ejection Fraction:Â Â The SOCRATES-REDUCED Randomized Trial",,,,,,,,,,,
Trial Link,http://jama.jamanetwork.com/article.aspx?articleid=2469195,,,,,,,,,,,
Publication date,08/11/2015,,,,,,,,,,,
Registry link,https://clinicaltrials.gov/show/NCT01951625,,,,,,,,,,,
Registry ID,NCT01951625,,,,,,,,,,,
"Protocol link, if available",Link from paper online,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Prespecified Primary Outcome,,,,,,,,Correctly reported in main trial results tables?,Incorrectly reported in main trial results tables,"Not reported in tables, but reported elswhere in paper?",Not reported in journal publication,Outcome measure not sufficiently pre-specified
1,Change in log-transformed N-terminal pro-brain natriuretic peptide (NT-proBNP) at baseline and 12 weeks,,,,,,,Yes,No,,,
2,,,,,,,,,,,,
3,,,,,,,,,,,,
4,,,,,,,,,,,,
5,,,,,,,,,,,,
,,,,,,,,,,,,
Total,1,,,,,,TOTALS,1,0,,,
,,,,,,,,,,,,
Prespecified Secondary Outcome,,,,,,,,Correctly reported in main trial results tables?,Incorrectly reported in main trial results tables,"Not reported in tables, but reported elswhere in paper?",Not reported in journal publication,Outcome measure not sufficiently pre-specified
1,Number of participants with adverse events as a measure of safety and tolerability up to 4 months,,,,,,,Yes,,,,
2,,,,,,,,,,,,
3,,,,,,,,,,,,
4,,,,,,,,,,,,
5,,,,,,,,,,,,
6,,,,,,,,,,,,
7,,,,,,,,,,,,
8,,,,,,,,,,,,
9,,,,,,,,,,,,
10,,,,,,,,,,,,
11,,,,,,,,,,,,
12,,,,,,,,,,,,
,,,,,,,,,,,,
Total,,,,,,,TOTALS,1,0,0,0,
,,,,,,,,,,,,
Non-prespecified outcome in publication,,,,,,,,Correctly reported as non-pre-specified in tables?,,,Not declared as non-prespecified,
1,Change in log-transformed N-terminal pro-brain natriuretic peptide (NT-proBNP) at baseline and 12 weeks for 2.5 - 10 mg vericiguat,,,,,,,Yes,,,,
2,Change in log-transformed N-terminal pro-brain natriuretic peptide (NT-proBNP) at baseline and 12 weeks for 2.5 -Â 5 mg vericiguat,,,,,,,Yes,,,,
3,Change in log-transformed N-terminal pro-brain natriuretic peptide (NT-proBNP) at baseline and 12 weeks for 2.5Â mg vericiguat,,,,,,,Yes,,,,
4,Change in log-transformed N-terminal pro-brain natriuretic peptide (NT-proBNP) at baseline and 12 weeks forÂ 1.25 mg vericiguat,,,,,,,Yes,,,,
5,Change in LVEF from baseline to 12 weeks for 2.5 - 10 mg vericiguat,,,,,,,Yes,,,,
6,Change in LVEF from baseline to 12 weeks for 2.5 -Â 5 mg vericiguat,,,,,,,Yes,,,,
7,Change in LVEF from baseline to 12 weeks for 2.5 mg vericiguat,,,,,,,Yes,,,,
8,Change in LVEF from baseline to 12 weeks for 12.5 mg vericiguat,,,,,,,Yes,,,,
9,Change in LVEDV from baseline to 12 weeks for 2.5 - 10 mg vericiguat,,,,,,,Yes,,,,
10,Change in LVEDV from baseline to 12 weeks for 2.5 - 5 mg vericiguat,,,,,,,Yes,,,,
11,Change in LVEDV from baseline to 12 weeks for 2.5 mg vericiguat,,,,,,,Yes,,,,
12,Change in LVEDV from baseline to 12 weeks for 12.5 mg vericiguat,,,,,,,Yes,,,,
13,Change in LVESV from baseline to 12 weeks for 2.5 - 10 mg vericiguat,,,,,,,Yes,,,,
14,Change in LVESV from baseline to 12 weeks for 2.5 - 5 mg vericiguat,,,,,,,Yes,,,,
15,Change in LVESV from baseline to 12 weeks for 2.5 mg vericiguat,,,,,,,Yes,,,,
16,Change in LVESV from baseline to 12 weeks for 12.5 mg vericiguat,,,,,,,Yes,,,,
17,Change inÂ systolic BPÂ from baseline to 12 weeks for 2.5 - 10 mg vericiguat,,,,,,,Yes,,,,
18,Change in systolic BPÂ  from baseline to 12 weeks for 2.5 - 5 mg vericiguat,,,,,,,Yes,,,,
19,Change in systolic BPÂ  from baseline to 12 weeks for 2.5 mg vericiguat,,,,,,,Yes,,,,
20,Change in systolic BPÂ  from baseline to 12 weeks for 12.5 mg vericiguat,,,,,,,Yes,,,,
21,Change in diastolic BP from baseline to 12 weeks for 2.5 - 10 mg vericiguat,,,,,,,Yes,,,,
22,Change in diastolic BP from baseline to 12 weeks for 2.5 - 5 mg vericiguat,,,,,,,Yes,,,,
23,Change in diastolic BP from baseline to 12 weeks for 2.5 mg vericiguat,,,,,,,Yes,,,,
24,Change in diastolic BP from baseline to 12 weeks for 12.5 mg vericiguat,,,,,,,Yes,,,,
25,Change inÂ HR from baseline to 12 weeks for 2.5 - 10 mg vericiguat,,,,,,,Yes,,,,
26,Change inÂ HR from baseline to 12 weeks for 2.5 - 5 mg vericiguat,,,,,,,Yes,,,,
27,Change in HR from baseline to 12 weeks for 2.5 mg vericiguat,,,,,,,Yes,,,,
28,Change in HR from baseline to 12 weeks for 12.5 mg vericiguat,,,,,,,Yes,,,,
,,,,,,,,,,,0,
Total,28,,,,,,TOTALS,28,,,,
,,,,,,,,,,,,
Complications to trial and issues arising in free text,,,,,,,,,,,,
This trial correctly reports primary and secondary analysis of the primary endpoint and correctly identified outcomes that were not pre-specifed as being exploratory.,,,,,,,,,,,,
