source_result_id	represented_source_id	route	route_family	api_url	api_record_id	candidate_url	final_url	http_status	content_type	byte_count	source_byte_class	local_path	sha256	identity_decision	identity_reason	title_token_coverage	candidate_doi	primary_doi	failure_code	download_attempted
sr_65a9f9c5f7bd	work_title_rt_pcr_fig_4_24h_control_x_25_mg_kg_1_lead_acetate	openaire_instance_url	openaire	https://api.openaire.eu/graph/v1/researchProducts?pid=10.1111/bcpt.12183	doi_dedup___::461dccf13c5d5055a7af1a60a682dfcb	https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/bcpt.12183	https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/bcpt.12183	403	text/html; charset=UTF-8	5787	full_article_html			not_accepted		0.0	10.1111/bcpt.12183	10.1111/bcpt.12183	http_403_blocked	true
sr_65a9f9c5f7bd	work_title_rt_pcr_fig_4_24h_control_x_25_mg_kg_1_lead_acetate	openaire_instance_url	openaire	https://api.openaire.eu/graph/v1/researchProducts?pid=10.1111/bcpt.12183	doi_dedup___::461dccf13c5d5055a7af1a60a682dfcb	https://pubmed.ncbi.nlm.nih.gov/24345272	https://pubmed.ncbi.nlm.nih.gov/24345272/	200	text/html; charset=utf-8	160003	full_article_html	data/cache/full_article_text_acquisition/sample_300/sr_65a9f9c5f7bd__openaire_instance_url__be9434744ed5.html	4702b1e0b8d531bc33b421d5f1000694129785aa9b27188e75e4ae5affb8ef82	accepted_full_article_text	primary DOI appears in candidate text	1.0	10.1111/bcpt.12183	10.1111/bcpt.12183	full_article_text_obtained	true
sr_6e5c68827050	work_title_who_gets_a_swiss_passport_a_natural_experiment_in_immigrant_discri	openaire_instance_url	openaire	https://api.openaire.eu/graph/v1/researchProducts?pid=10.1017/s0003055412000494	doi_dedup___::771602eaddc3b2457342dfc9e70a9b22	https://www.zora.uzh.ch/id/eprint/154895/1/ZORA_NL_154895.pdf	https://www.zora.uzh.ch/server/api/legacy/eprint/bitstream/154895/ZORA_NL_154895.pdf	503	text/html	2892	full_article_pdf			not_accepted		0.0	10.1017/s0003055412000494	10.1017/s0003055412000494	identity_or_plausibility_failed	true
sr_6e5c68827050	work_title_who_gets_a_swiss_passport_a_natural_experiment_in_immigrant_discri	openaire_instance_url	openaire	https://api.openaire.eu/graph/v1/researchProducts?pid=10.1017/s0003055412000494	doi_dedup___::771602eaddc3b2457342dfc9e70a9b22	http://doc.rero.ch/record/289824/files/S0003055412000494.pdf	https://doc.rero.ch/record/289824/files/S0003055412000494.pdf	410	text/html	15078	full_article_pdf			not_accepted		0.0		10.1017/s0003055412000494	identity_or_plausibility_failed	true
sr_6e5c68827050	work_title_who_gets_a_swiss_passport_a_natural_experiment_in_immigrant_discri	openaire_instance_url	openaire	https://api.openaire.eu/graph/v1/researchProducts?pid=10.1017/s0003055412000494	doi_dedup___::771602eaddc3b2457342dfc9e70a9b22	https://www.zora.uzh.ch/id/eprint/154895/	https://www.zora.uzh.ch/server/api/legacy/eprint/id/154895	503	text/html	2892	full_article_html			not_accepted		0.0	10.5167/uzh-154895	10.1017/s0003055412000494	html_not_full_article	true
sr_6e5c68827050	work_title_who_gets_a_swiss_passport_a_natural_experiment_in_immigrant_discri	wayback_cdx_pdf	wayback	https://web.archive.org/cdx/search/cdx?url=https%3A%2F%2Fwww.zora.uzh.ch%2Fid%2Feprint%2F154895%2F1%2FZORA_NL_154895.pdf&output=json&filter=statuscode%3A200&collapse=digest&fl=timestamp%2Coriginal%2Cmimetype%2Cstatuscode%2Cdigest%2Clength&limit=5	20190429145119	https://web.archive.org/web/20190429145119id_/https://www.zora.uzh.ch/id/eprint/154895/1/ZORA_NL_154895.pdf	https://web.archive.org/web/20190429145119id_/https://www.zora.uzh.ch/id/eprint/154895/1/ZORA_NL_154895.pdf	200	application/pdf	451650	full_article_pdf	data/cache/full_article_text_acquisition/sample_300/sr_6e5c68827050__wayback_cdx_pdf__95b09d725f68.pdf	a39c9c60cd38ebbfae8d6e5b30c9635e30312ce63ebfdb11f7fda658b6bb7bc1	accepted_full_article_text	primary DOI appears in candidate text	1.0		10.1017/s0003055412000494	full_article_text_obtained	true
sr_d225c4f2ad96	work_title_jap_93_6_1208	europepmc_fulltext_url	europepmc	https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=DOI%3A%2210.1037/a0012678%22&format=json&resultType=core	19025243	https://doi.org/10.1037/a0012678	https://doi.apa.org/doi/10.1037/a0012678	403	text/html	964	full_article_html			not_accepted		0.0	10.1037/a0012678	10.1037/a0012678	http_403_blocked	true
sr_d225c4f2ad96	work_title_jap_93_6_1208	crossref_fulltext_link	crossref	https://api.crossref.org/works/10.1037/a0012678?mailto=rexdouglass%40gmail.com	10.1037/a0012678	http://psycnet.apa.org/journals/apl/93/6/1208.pdf	http://psycnet.apa.org/journals/apl/93/6/1208.pdf	403	text/html	854	full_article_pdf			not_accepted		0.0		10.1037/a0012678	http_403_blocked	true
sr_d225c4f2ad96	work_title_jap_93_6_1208	openaire_instance_url	openaire	https://api.openaire.eu/graph/v1/researchProducts?pid=10.1037/a0012678	doi_dedup___::d42ce52b89e41da1f44eb69b83dc1b4e	https://pubmed.ncbi.nlm.nih.gov/19025243	https://pubmed.ncbi.nlm.nih.gov/19025243/	200	text/html; charset=utf-8	125237	full_article_html	data/cache/full_article_text_acquisition/sample_300/sr_d225c4f2ad96__openaire_instance_url__73c6bdaf81a6.html	5da1f19517f55ebe9e432ce8674feaaf86f4e8fb94850333fa49d4a6c240a707	accepted_full_article_text	primary DOI appears in candidate text	1.0	10.1037/a0012678	10.1037/a0012678	full_article_text_obtained	true
sr_80c5ee34e5f4	work_title_do_women_shy_away_from_competition_do_men_compete_too_much	crossref_fulltext_link	crossref	https://api.crossref.org/works/10.1162/qjec.122.3.1067?mailto=rexdouglass%40gmail.com	10.1162/qjec.122.3.1067	http://academic.oup.com/qje/article-pdf/122/3/1067/5312966/122-3-1067.pdf	https://academic.oup.com/qje/article-pdf/122/3/1067/5312966/122-3-1067.pdf	403	text/html; charset=UTF-8	5810	full_article_pdf			not_accepted		0.0		10.1162/qjec.122.3.1067	http_403_blocked	true
sr_80c5ee34e5f4	work_title_do_women_shy_away_from_competition_do_men_compete_too_much	openaire_instance_url	openaire	https://api.openaire.eu/graph/v1/researchProducts?pid=10.1162/qjec.122.3.1067	doi_dedup___::017c74cae3e2f6205eb45a30e35cada3	http://www.nber.org/papers/w11474.pdf	https://www.nber.org/system/files/working_papers/w11474/w11474.pdf	200	application/pdf	351842	full_article_pdf		3a5f55600284ca7ecdc04c3842c7d50b1c1e400537372d9a78f3816e1a1f9a26	needs_manual_identity_check	title match strong but DOI not found in candidate text; coverage 1.0	1.0	10.1162/qjec.122.3.1067	10.1162/qjec.122.3.1067	identity_or_plausibility_failed	true
sr_80c5ee34e5f4	work_title_do_women_shy_away_from_competition_do_men_compete_too_much	openaire_instance_url	openaire	https://api.openaire.eu/graph/v1/researchProducts?pid=10.1162/qjec.122.3.1067	doi_dedup___::017c74cae3e2f6205eb45a30e35cada3	http://www-siepr.stanford.edu/repec/sip/04-030.pdf				0	full_article_pdf			not_accepted		0.0		10.1162/qjec.122.3.1067	request_error	true
sr_80c5ee34e5f4	work_title_do_women_shy_away_from_competition_do_men_compete_too_much	wayback_cdx_pdf	wayback	https://web.archive.org/cdx/search/cdx?url=http%3A%2F%2Facademic.oup.com%2Fqje%2Farticle-pdf%2F122%2F3%2F1067%2F5312966%2F122-3-1067.pdf&output=json&filter=statuscode%3A200&collapse=digest&fl=timestamp%2Coriginal%2Cmimetype%2Cstatuscode%2Cdigest%2Clength&limit=5	20220120193449	https://web.archive.org/web/20220120193449id_/https://academic.oup.com/qje/article-pdf/122/3/1067/5312966/122-3-1067.pdf	https://web.archive.org/web/20220120193449id_/https://academic.oup.com/qje/article-pdf/122/3/1067/5312966/122-3-1067.pdf	200	text/html	1483	full_article_pdf		b18da4afcfc41639235789d8cb2ca18413234deff8c0c81f103f7a5ea2065ee8	needs_manual_identity_check	insufficient identity signal; coverage 0.0; text_dois=[]	0.0		10.1162/qjec.122.3.1067	identity_or_plausibility_failed	true
sr_187e0ccced6f	work_doi_10_1037_0096_3445_136_2_241	europepmc_fulltext_url	europepmc	https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=DOI%3A%2210.1037/0096-3445.136.2.241%22&format=json&resultType=core	17500649	https://doi.org/10.1037/0096-3445.136.2.241	https://doi.apa.org/doi/10.1037/0096-3445.136.2.241	403	text/html	965	full_article_html			not_accepted		0.0	10.1037/0096-3445.136.2.241	10.1037/0096-3445.136.2.241	http_403_blocked	true
sr_187e0ccced6f	work_doi_10_1037_0096_3445_136_2_241	crossref_fulltext_link	crossref	https://api.crossref.org/works/10.1037/0096-3445.136.2.241?mailto=rexdouglass%40gmail.com	10.1037/0096-3445.136.2.241	http://psycnet.apa.org/journals/xge/136/2/241.pdf	http://psycnet.apa.org/journals/xge/136/2/241.pdf	403	text/html	849	full_article_pdf			not_accepted		0.0		10.1037/0096-3445.136.2.241	http_403_blocked	true
sr_187e0ccced6f	work_doi_10_1037_0096_3445_136_2_241	openaire_instance_url	openaire	https://api.openaire.eu/graph/v1/researchProducts?pid=10.1037/0096-3445.136.2.241	doi_dedup___::e2172f75cd025095ee8d8bd3d5a8a54f	https://pubmed.ncbi.nlm.nih.gov/17500649	https://pubmed.ncbi.nlm.nih.gov/17500649/	200	text/html; charset=utf-8	125401	full_article_html	data/cache/full_article_text_acquisition/sample_300/sr_187e0ccced6f__openaire_instance_url__ecb7d6f88cca.html	ce538f1b0b06202677bc0dad26ec16d34a295188cc365fd73db898c943c38202	accepted_full_article_text	primary DOI appears in candidate text	1.0	10.1037/0096-3445.136.2.241	10.1037/0096-3445.136.2.241	full_article_text_obtained	true
sr_4adf6fd2310b	work_title_parent_child_information_frictions_and_human_capital_investment_ev	openaire_instance_url	openaire	https://api.openaire.eu/graph/v1/researchProducts?pid=10.1086/711410	doi_dedup___::01f2643fd2753e583e1aca61e6da42d7	https://www.cesifo.org/DocDL/cesifo1_wp5391.pdf	https://www.ifo.de/DocDL/cesifo1_wp5391.pdf	200	application/pdf	506765	full_article_pdf		5c4dfd0f24626967e6671a5b496f3f44d591e7617a3533b1bdecd8b761f86b0e	needs_manual_identity_check	title match strong but DOI not found in candidate text; coverage 1.0	1.0	10.2139/ssrn.2622034	10.1086/711410	identity_or_plausibility_failed	true
sr_4adf6fd2310b	work_title_parent_child_information_frictions_and_human_capital_investment_ev	openaire_instance_url	openaire	https://api.openaire.eu/graph/v1/researchProducts?pid=10.1086/711410	doi_dedup___::01f2643fd2753e583e1aca61e6da42d7	http://hdl.handle.net/10419/110891	https://www.econstor.eu/handle/10419/110891	200	text/html;charset=UTF-8	25094	full_article_html		74de5a4c3fc509b87d3a26edee302285772dd773496f89a9e618d2c958eda95a	needs_manual_identity_check	title match strong but DOI not found in candidate text; coverage 1.0	1.0		10.1086/711410	login_or_paywall_html	true
sr_4adf6fd2310b	work_title_parent_child_information_frictions_and_human_capital_investment_ev	openaire_instance_url	openaire	https://api.openaire.eu/graph/v1/researchProducts?pid=10.1086/711410	doi_dedup___::01f2643fd2753e583e1aca61e6da42d7	http://www.cesifo-group.de/DocDL/cesifo1_wp5391.pdf	https://www.ifo.de/DocDL/cesifo1_wp5391.pdf	200	application/pdf	506765	full_article_pdf		5c4dfd0f24626967e6671a5b496f3f44d591e7617a3533b1bdecd8b761f86b0e	needs_manual_identity_check	title match strong but DOI not found in candidate text; coverage 1.0	1.0		10.1086/711410	identity_or_plausibility_failed	true
sr_541412d5d4e8	work_plot2_metabus_open_bosco_jap_94_2_341_4420	europepmc_fulltext_url	europepmc	https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=DOI%3A%2210.1037/a0014066%22&format=json&resultType=core	19271794	https://doi.org/10.1037/a0014066	https://doi.apa.org/doi/10.1037/a0014066	403	text/html	965	full_article_html			not_accepted		0.0	10.1037/a0014066	10.1037/a0014066	http_403_blocked	true
sr_541412d5d4e8	work_plot2_metabus_open_bosco_jap_94_2_341_4420	crossref_fulltext_link	crossref	https://api.crossref.org/works/10.1037/a0014066?mailto=rexdouglass%40gmail.com	10.1037/a0014066	http://psycnet.apa.org/journals/apl/94/2/341.pdf	http://psycnet.apa.org/journals/apl/94/2/341.pdf	403	text/html	854	full_article_pdf			not_accepted		0.0		10.1037/a0014066	http_403_blocked	true
sr_541412d5d4e8	work_plot2_metabus_open_bosco_jap_94_2_341_4420	openaire_instance_url	openaire	https://api.openaire.eu/graph/v1/researchProducts?pid=10.1037/a0014066	doi_dedup___::100f81a5c66704ab2e5d07bfc45c7f53	http://users.ugent.be/~flievens/grapevine.pdf	https://users.ugent.be/~flievens/grapevine.pdf	404	text/html; charset=iso-8859-1	236	full_article_pdf			not_accepted		0.0	10.1037/a0014066	10.1037/a0014066	http_404	true
sr_541412d5d4e8	work_plot2_metabus_open_bosco_jap_94_2_341_4420	openaire_instance_url	openaire	https://api.openaire.eu/graph/v1/researchProducts?pid=10.1037/a0014066	doi_dedup___::100f81a5c66704ab2e5d07bfc45c7f53	https://pubmed.ncbi.nlm.nih.gov/19271794	https://pubmed.ncbi.nlm.nih.gov/19271794/	200	text/html; charset=utf-8	129961	full_article_html	data/cache/full_article_text_acquisition/sample_300/sr_541412d5d4e8__openaire_instance_url__6ff54ebd9c4a.html	dd40a05e49fb7dbeb91f1bc6425e1629ead3057fdab2cc8c25324b2b8a631c43	accepted_full_article_text	primary DOI appears in candidate text	0.333	10.1037/a0014066	10.1037/a0014066	full_article_text_obtained	true
sr_a929155b5e72	work_title_jap_74_1_143	crossref_fulltext_link	crossref	https://api.crossref.org/works/10.1037/0021-9010.74.1.143?mailto=rexdouglass%40gmail.com	10.1037/0021-9010.74.1.143	http://psycnet.apa.org/journals/apl/74/1/143.pdf	http://psycnet.apa.org/journals/apl/74/1/143.pdf	403	text/html	854	full_article_pdf			not_accepted		0.0		10.1037/0021-9010.74.1.143	http_403_blocked	true
sr_3cef793ec7a4	work_title_watson_d_hubbard_b_wiese_d_2000_general_traits_of_personality_and	europepmc_fulltext_url	europepmc	https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=DOI%3A%2210.1111/1467-6494.00102%22&format=json&resultType=core	10831308	https://doi.org/10.1111/1467-6494.00102	https://onlinelibrary.wiley.com/doi/10.1111/1467-6494.00102	403	text/html; charset=UTF-8	5772	full_article_html			not_accepted		0.0	10.1111/1467-6494.00102	10.1111/1467-6494.00102	http_403_blocked	true
sr_3cef793ec7a4	work_title_watson_d_hubbard_b_wiese_d_2000_general_traits_of_personality_and	crossref_fulltext_link	crossref	https://api.crossref.org/works/10.1111/1467-6494.00102?mailto=rexdouglass%40gmail.com	10.1111/1467-6494.00102	https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F1467-6494.00102	https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F1467-6494.00102	400	text/plain	0	unknown_candidate			not_accepted		0.0		10.1111/1467-6494.00102	unknown_or_non_article_bytes	true
sr_3cef793ec7a4	work_title_watson_d_hubbard_b_wiese_d_2000_general_traits_of_personality_and	openaire_instance_url	openaire	https://api.openaire.eu/graph/v1/researchProducts?pid=10.1111/1467-6494.00102	doi_dedup___::a893f2d69553870debbb251dc1bac2d4	https://pubmed.ncbi.nlm.nih.gov/10831308	https://pubmed.ncbi.nlm.nih.gov/10831308/	200	text/html; charset=utf-8	121138	full_article_html	data/cache/full_article_text_acquisition/sample_300/sr_3cef793ec7a4__openaire_instance_url__42133b1c022a.html	5da90b19042431f5d7063004c16d6ebdbf6b3a8e7edb303cf3d1759dc686184d	accepted_full_article_text	primary DOI appears in candidate text	1.0	10.1111/1467-6494.00102	10.1111/1467-6494.00102	full_article_text_obtained	true
sr_4dbf0cd7b50e	work_title_notes_on_bonds_illiquidity_feedback_during_the_financial_crisis	crossref_fulltext_link	crossref	https://api.crossref.org/works/10.1093/rfs/hhy022?mailto=rexdouglass%40gmail.com	10.1093/rfs/hhy022	http://academic.oup.com/rfs/article-pdf/31/8/2983/25149461/hhy022.pdf	https://academic.oup.com/rfs/article-pdf/31/8/2983/25149461/hhy022.pdf	403	text/html; charset=UTF-8	5798	full_article_pdf			not_accepted		0.0		10.1093/rfs/hhy022	http_403_blocked	true
sr_4dbf0cd7b50e	work_title_notes_on_bonds_illiquidity_feedback_during_the_financial_crisis	openaire_instance_url	openaire	https://api.openaire.eu/graph/v1/researchProducts?pid=10.1093/rfs/hhy022	doi_dedup___::cc2117de9a5272533456a463cf17c125	https://academic.oup.com/rfs/article-pdf/31/8/2983/25149461/hhy022.pdf	https://academic.oup.com/rfs/article-pdf/31/8/2983/25149461/hhy022.pdf	403	text/html; charset=UTF-8	5798	full_article_pdf			not_accepted		0.0	10.1093/rfs/hhy022	10.1093/rfs/hhy022	http_403_blocked	true
sr_09538e441d8b	work_title_do_management_interventions_last_evidence_from_india	openaire_instance_url	openaire	https://api.openaire.eu/graph/v1/researchProducts?pid=10.1257/rct.2808-1.0	doi_dedup___::59eb29fc14e4922fecbbf50b70e3b211	https://people.stanford.edu/nbloom/sites/default/files/dmm.pdf	https://people.stanford.edu/nbloom/sites/default/files/dmm.pdf	404	text/html; charset=UTF-8	16726	full_article_pdf			not_accepted		0.0	10.1257/rct.2808	10.1257/rct.2808-1.0	http_404	true
sr_da95f9c21d25	work_title_participants_would_ascribe_a_greater_number_of_traits_and_a_lesser	europepmc_fulltext_url	europepmc	https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=DOI%3A%2210.1037/0022-3514.90.2.197%22&format=json&resultType=core	16536646	https://doi.org/10.1037/0022-3514.90.2.197	https://doi.apa.org/doi/10.1037/0022-3514.90.2.197	403	text/html	854	full_article_html			not_accepted		0.0	10.1037/0022-3514.90.2.197	10.1037/0022-3514.90.2.197	http_403_blocked	true
sr_da95f9c21d25	work_title_participants_would_ascribe_a_greater_number_of_traits_and_a_lesser	crossref_fulltext_link	crossref	https://api.crossref.org/works/10.1037/0022-3514.90.2.197?mailto=rexdouglass%40gmail.com	10.1037/0022-3514.90.2.197	https://psycnet.apa.org/journals/psp/90/2/197.pdf	https://psycnet.apa.org/journals/psp/90/2/197.pdf	403	text/html	854	full_article_pdf			not_accepted		0.0		10.1037/0022-3514.90.2.197	http_403_blocked	true
sr_da95f9c21d25	work_title_participants_would_ascribe_a_greater_number_of_traits_and_a_lesser	openaire_instance_url	openaire	https://api.openaire.eu/graph/v1/researchProducts?pid=10.1037/0022-3514.90.2.197	doi_dedup___::8836014170ff8e14b63248a208c2ba1c	https://pubmed.ncbi.nlm.nih.gov/16536646	https://pubmed.ncbi.nlm.nih.gov/16536646/	200	text/html; charset=utf-8	132464	full_article_html	data/cache/full_article_text_acquisition/sample_300/sr_da95f9c21d25__openaire_instance_url__b9176552d152.html	3ad89993693bb94ffa17a1746047c571f4b7f139a916b15746b0177bbe44293f	accepted_full_article_text	primary DOI appears in candidate text	0.412	10.1037/0022-3514.90.2.197	10.1037/0022-3514.90.2.197	full_article_text_obtained	true
sr_62cc168cbf4c	work_title_rim_s_min_k_e_uleman_j_s_chartrand_t_l_carlston_d_e_2013_seeing_ot	crossref_fulltext_link	crossref	https://api.crossref.org/works/10.1016/j.jesp.2013.05.007?mailto=rexdouglass%40gmail.com	10.1016/j.jesp.2013.05.007	https://api.elsevier.com/content/article/PII:S0022103113001030?httpAccept=text/xml	https://api.elsevier.com/content/article/PII:S0022103113001030?httpAccept=text/xml	200	text/xml;charset=UTF-8	1879	full_article_xml		7176f5928103e194106fdaa21f3d92186634c910884831ff81853d7e7b8974ff	reject_not_full_article_text	xml_too_short_or_metadata_only_words=278	0.783		10.1016/j.jesp.2013.05.007	identity_or_plausibility_failed	true
sr_62cc168cbf4c	work_title_rim_s_min_k_e_uleman_j_s_chartrand_t_l_carlston_d_e_2013_seeing_ot	crossref_fulltext_link	crossref	https://api.crossref.org/works/10.1016/j.jesp.2013.05.007?mailto=rexdouglass%40gmail.com	10.1016/j.jesp.2013.05.007	https://api.elsevier.com/content/article/PII:S0022103113001030?httpAccept=text/plain	https://api.elsevier.com/content/article/PII:S0022103113001030?httpAccept=text/plain	400	text/xml;charset=UTF-8	159	full_article_xml			not_accepted		0.0		10.1016/j.jesp.2013.05.007	identity_or_plausibility_failed	true
